activity_id,which_distribution,which_units,log_plot,per_dollar_ok,has_exp,actual_total_expenditure,outcome_norm,baseline_norm,target_norm,outcome_norm_log10,baseline_norm_log10,target_norm_log10,outcome_norm_dollars_per_unit,baseline_norm_dollars_per_unit,target_norm_dollars_per_unit,outcome_norm_dollars_per_unit_log10,baseline_norm_dollars_per_unit_log10,target_norm_dollars_per_unit_log10,outcome_norm_dollars_per_unit_split,baseline_norm_dollars_per_unit_split,target_norm_dollars_per_unit_split,outcome_norm_dollars_per_unit_split_log10,baseline_norm_dollars_per_unit_split_log10,target_norm_dollars_per_unit_split_log10,outcome_over_target
44000-P110481,co2_emission_reductions,tonnes_co2e,True,True,True,61926944.0,15717.0,,,4.196369653167609,,,3940.1249602341413,,,3.5955099956021126,,,3940.1249602341413,,,3.5955099956021126,,,
XM-DAC-41114-PROJECT-01000365,co2_emission_reductions,tonnes_co2e,True,True,False,,865.83,0.0,45.0,2.937432629535278,,1.6532125137753437,,,,,,,,,,,,,19.240666666666666
44000-P125996,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,413885277.0,365707.0,0.0,269148.0,5.563133273251029,,5.42999115698399,1131.7401006816933,,1537.7609233581525,3.053746704414811,,3.1868888206818498,1131.7401006816933,,1537.7609233581525,3.053746704414811,,3.1868888206818498,1.3587580067472171
44000-P158713,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,293026408.0,11736.0,,,4.069520100835226,,,24968.167007498298,,,4.397386660583277,,,24968.167007498298,,,4.397386660583277,,,
44000-P100101,co2_emission_reductions,tonnes_co2e,True,True,True,104730835.0,730000.0,,730000.0,5.863322860120456,,5.863322860120456,143.46689726027398,,143.46689726027398,2.156751705978522,,2.156751705978522,143.46689726027398,,143.46689726027398,2.156751705978522,,2.156751705978522,1.0
44000-P132621,co2_emission_reductions,tonnes_co2e,True,True,True,141990433.0,458000.0,,,5.660865478003869,,,310.02277947598253,,,2.491393605567363,,,310.02277947598253,,,2.491393605567363,,,
44000-P006043,co2_emission_reductions,tonnes_co2e,True,True,True,79866752.0,4628.0,,1339.0,3.665393350279712,,3.126780577012009,17257.292999135694,,59646.566094100075,4.2369726727384664,,4.77558544600617,17257.292999135694,,59646.566094100075,4.2369726727384664,,4.77558544600617,3.4563106796116503
44000-P133312,co2_emission_reductions,tonnes_co2e,True,True,True,269443736.0,96337.0,0.0,120000.0,4.9837931179621,,5.079181246047625,2796.887343388314,,2245.364466666667,3.446674973654278,,3.351286845568753,2796.887343388314,,2245.364466666667,3.446674973654278,,3.351286845568753,0.8028083333333333
44000-P113766,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,45503928.0,4930000.0,0.0,6100000.0,6.69284691927723,,6.785329835010767,9.230005679513184,,7.4596603278688525,0.9652019682610666,,0.8727190525275297,9.230005679513184,,7.4596603278688525,0.9652019682610666,,0.8727190525275297,0.8081967213114755
44000-P147921,co2_emission_reductions,tonnes_co2e,True,True,True,93054476.0,3180000.0,6.87,0.0,6.502427119984433,0.8369567370595504,,29.262413836477986,13545047.452692868,,1.466310147921349,7.131780530846231,,29.262413836477986,13545047.452692868,,1.466310147921349,7.131780530846231,,
44000-P106424,co2_emission_reductions,tonnes_co2e,True,True,True,250625001.0,5074310.0,0.0,5140000.0,6.705376995636374,,6.710963118995275,49.39095187325962,,48.75972782101167,1.6936473960607301,,1.6880612727018276,49.39095187325962,,48.75972782101167,1.6936473960607301,,1.6880612727018276,0.9872198443579766
44000-P090073,co2_emission_reductions,tonnes_co2e,True,True,True,21096036.0,656336.0,550000.0,550000.0,5.817126225942984,5.740362689494244,5.740362689494244,32.14212842202774,38.35642909090909,38.35642909090909,1.5070746319586243,1.583838168407365,1.583838168407365,16.07106421101387,19.178214545454544,19.178214545454544,1.206044636294643,1.2828081727433838,1.2828081727433838,1.1933381818181819
44000-P078301,co2_emission_reductions,tonnes_co2e,True,True,True,29167938.0,32.978985,,,1.5182372851568176,,,884440.136650658,,,5.946668443009319,,,884440.136650658,,,5.946668443009319,,,
44000-P169828,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,196733483.0,60000.0,,,4.778151250383644,,,3278.891383333333,,,3.5157270304539727,,,3278.891383333333,,,3.5157270304539727,,,
44000-P154672,co2_emission_reductions,tonnes_co2e,True,True,True,500000000.0,25000000.0,,,7.3979400086720375,,,20.0,,,1.3010299956639813,,,20.0,,,1.3010299956639813,,,
44000-P113078,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,129044473.0,1063333.0,0.0,,6.0266692921950265,,,121.35847660140332,,,2.0840701161656487,,,121.35847660140332,,,2.0840701161656487,,,
44000-P123323,co2_emission_reductions,tonnes_co2e,True,True,True,160000000.0,1940000.0,1810000.0,1810000.0,6.2878017299302265,6.2576785748691846,6.2576785748691846,82.47422680412372,88.39779005524862,88.39779005524862,1.9163182527256988,1.9464414077867402,1.9464414077867402,82.47422680412372,88.39779005524862,88.39779005524862,1.9163182527256988,1.9464414077867402,1.9464414077867402,1.0718232044198894
44000-P118197,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,73803933.0,63000.0,,,4.799340549453582,,,1171.491,,,3.0687389564708805,,,585.7455,,,2.7677089608068997,,,
44000-P122320,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,25714169.0,204883.0,,165005.0,5.311505924665307,,5.217497104453355,125.50660132856314,,155.8387260992091,2.0986665692048696,,2.192675389416822,125.50660132856314,,155.8387260992091,2.0986665692048696,,2.192675389416822,1.2416775249234873
44000-P147760,co2_emission_reductions,tonnes_co2e,True,True,True,54527786.0,5245627.0,,,6.7197974060406525,,,10.394903411927688,,,1.0168204582791562,,,10.394903411927688,,,1.0168204582791562,,,
44000-P164190,co2_emission_reductions,tonnes_co2e,True,True,True,148420698.0,10460.0,,10000.0,4.019531684531255,,4.0,14189.359273422562,,14842.0698,4.151962785147434,,4.17149446967869,14189.359273422562,,14842.0698,4.151962785147434,,4.17149446967869,1.046
44000-P088996,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,11950890.0,139000.0,0.0,241000.0,5.143014800254095,,5.382017042574868,85.97762589928058,,49.58875518672199,1.9343854487703216,,1.6953832064495482,85.97762589928058,,49.58875518672199,1.9343854487703216,,1.6953832064495482,0.5767634854771784
XM-DAC-46004-45022-002-GRNT0420,co2_emission_reductions,tonnes_co2e,True,True,False,,1200000.0,,900000.0,6.079181246047625,,5.954242509439325,,,,,,,,,,,,,1.3333333333333333
44000-P096556,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,119830393.0,785000.0,4.0,1000000.0,5.894869656745253,0.6020599913279624,6.0,152.6501821656051,29957598.25,119.830393,2.183697326901761,7.4765069923190515,2.078566983647014,76.32509108280254,14978799.125,59.9151965,1.8826673312377802,7.17547699665507,1.7775369879830327,0.785
44000-P143580,co2_emission_reductions,tonnes_co2e,True,True,True,59102910.0,574497.0,0.0,504653.0,5.75928776516208,,5.702992859338142,102.87766515752041,,117.11593907100523,2.01232109923575,,2.0686160050596882,102.87766515752041,,117.11593907100523,2.01232109923575,,2.0686160050596882,1.1384000491426782
44000-P128768,co2_emission_reductions,tonnes_co2e,True,True,True,117667235.0,189900.0,,,5.278524964737017,,,619.6273565034229,,,2.7921305835807275,,,619.6273565034229,,,2.7921305835807275,,,
44000-P164047,co2_emission_reductions,tonnes_co2e,True,True,True,147449741.0,3406211.0,0.0,3.12,6.532271547119651,,0.4941545940184428,43.288492991185805,,47259532.37179487,1.636372466917236,,7.674489420018444,43.288492991185805,,47259532.37179487,1.636372466917236,,7.674489420018444,
44000-P107992,co2_emission_reductions,tonnes_co2e,True,True,True,13816171.0,41504.0,0.0,60750.0,4.618089954403986,,4.78354628227035,332.8876975713184,,227.426683127572,2.5222977453650883,,2.3568414174987242,332.8876975713184,,227.426683127572,2.5222977453650883,,2.3568414174987242,0.6831934156378601
44000-P154698,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,87690709.0,206150.0,,,5.314183339137378,,,425.37331554693185,,,2.628770242326914,,,425.37331554693185,,,2.628770242326914,,,
44000-P073977,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,119999999.0,6869.0,,,3.836893516376434,,,17469.79167273257,,,4.24228772605207,,,8734.895836366284,,,3.9412577303880894,,,
44000-P083702,co2_emission_reductions,tonnes_co2e,True,True,True,137800650.0,818397.0,0.0,1000000.0,5.912964028712616,,6.0,168.37873305987193,,137.80065,2.2262872374130365,,2.1392512661256524,168.37873305987193,,137.80065,2.2262872374130365,,2.1392512661256524,0.818397
44000-P153604,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,135897169.0,8000.0,,,3.9030899869919438,,,16987.146125,,,4.230120422643535,,,8493.5730625,,,3.9290904269795535,,,
44000-P125022,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,83488819.0,87992.0,,70000.0,4.9444431890389176,,4.845098040014257,948.8228361669243,,1192.6974142857143,2.9771851286992916,,3.0765302777239527,948.8228361669243,,1192.6974142857143,2.9771851286992916,,3.0765302777239527,1.2570285714285714
44000-P127743,co2_emission_reductions,tonnes_co2e,True,True,True,145290451.0,5292665.0,0.0,,6.723674406128864,,,27.451284182921082,,,1.438562665744622,,,27.451284182921082,,,1.438562665744622,,,
44000-P163383,co2_emission_reductions,tonnes_co2e,True,True,True,96151984.0,33900000.0,,,7.5301996982030825,,,2.8363417109144544,,,0.4527585516960394,,,4.254512566371681,,,0.6288498107517206,,,
44000-P114338,co2_emission_reductions,tonnes_co2e,True,True,True,530809460.0,9600000.0,,,6.982271233039568,,,55.29265208333333,,,1.7426674211475333,,,55.29265208333333,,,1.7426674211475333,,,
44000-P118737,co2_emission_reductions,tonnes_co2e,True,True,True,303991301.0,2950438.0,1.269,2.950438,6.469886492880868,0.10346162209470475,0.46988649288086853,103.03260092230374,239551852.63987392,103032600.92230374,2.0129746631563323,8.379399533942497,8.012974663156333,103.03260092230374,239551852.63987392,103032600.92230374,2.0129746631563323,8.379399533942497,8.012974663156333,
44000-P120660,co2_emission_reductions,tonnes_co2e,True,True,True,60685146.0,335484.0,,335000.0,5.525671812500815,,5.525044807036846,180.88834638909753,,181.1496895522388,2.2574105886291083,,2.2580375940930777,180.88834638909753,,181.1496895522388,2.2574105886291083,,2.2580375940930777,1.001444776119403
44000-P126440,co2_emission_reductions,tonnes_co2e,True,True,True,90522713.0,443.149,,,2.646549773622352,,,204271.50461808557,,,5.310207787825529,,,136181.0030787237,,,5.134116528769848,,,
44000-P120629,co2_emission_reductions,tonnes_co2e,True,True,True,14418894.0,3220826.0,0.0,2850000.0,6.507967263385039,,6.45484486000851,4.476769002734081,,5.059261052631579,0.6509646857557678,,0.7040870891322969,4.476769002734081,,5.059261052631579,0.6509646857557678,,0.7040870891322969,1.1301143859649123
XM-DAC-46004-50146-001-LN3540,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,108613161.92,73000.0,,11400.0,4.863322860120456,,4.056904851336473,1487.8515331506849,,9527.47034385965,3.1725595968346476,,3.9789776056186312,1487.8515331506849,,9527.47034385965,3.1725595968346476,,3.9789776056186312,6.4035087719298245
44000-P086775,co2_emission_reductions,tonnes_co2e,True,True,True,61466941.0,141636.93,,,5.151176504795274,,,433.97538339753623,,,2.6374650955083196,,,216.98769169876812,,,2.336435099844339,,,
44000-P165388,co2_emission_reductions,tonnes_co2e,True,True,True,287340984.0,100000.0,0.0,339000.0,5.0,,5.5301996982030825,2873.40984,,847.6135221238939,3.458397574671461,,2.9281978764683787,2873.40984,,847.6135221238939,3.458397574671461,,2.9281978764683787,0.2949852507374631
44000-P147827,co2_emission_reductions,tonnes_co2e,True,True,True,408324368.0,5052.0,0.0,3800.0,3.703463341883293,,3.57978359661681,80824.3008709422,,107453.78105263157,4.907541956658724,,5.031221701925206,40412.1504354711,,53726.89052631579,4.606511960994743,,4.730191706261225,1.3294736842105264
44000-P122178,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,200999998.0,397796.0,154400.0,220000.0,5.599660411803345,5.188647295999718,5.342422680822207,505.28411044857165,1301.8134585492228,913.6363545454545,2.703535641295806,3.1145487570994335,2.9607733722769445,505.28411044857165,1301.8134585492228,913.6363545454545,2.703535641295806,3.1145487570994335,2.9607733722769445,1.8081636363636364
44000-P154299,co2_emission_reductions,tonnes_co2e,True,True,True,250000000.0,23500000.0,,,7.371067862271737,,,10.638297872340425,,,1.0268721464003012,,,10.638297872340425,,,1.0268721464003012,,,
44000-P151102,co2_emission_reductions,tonnes_co2e,True,True,True,10676794.0,1200000.0,,,6.079181246047625,,,8.897328333333334,,,0.9492596174002125,,,13.3459925,,,1.1253508764558937,,,
44000-P085708,co2_emission_reductions,tonnes_co2e,True,True,True,20154422.0,1786000.0,0.0,510000.0,6.251881454552527,,5.707570176097937,11.284670772676371,,39.51847450980392,1.05248889317048,,1.5968001716250715,11.284670772676371,,39.51847450980392,1.05248889317048,,1.5968001716250715,3.5019607843137255
XM-DAC-41114-PROJECT-00097704,co2_emission_reductions,tonnes_co2e,True,True,False,,1442400.0,150500.0,200000.0,6.1590857137143455,5.177536499929862,5.301029995663981,,,,,,,,,,,,,7.212
44000-P163679,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,206977642.0,800.0,0.0,800.0,2.9030899869919438,,2.9030899869919438,258722.0525,,258722.0525,5.412833447931406,,5.412833447931406,258722.0525,,258722.0525,5.412833447931406,,5.412833447931406,1.0
44000-P166936,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,18496658.0,1576.84,0.0,6766.0,3.1977876282417936,,3.8303319934519617,11730.20598158342,,2733.7655926692287,4.069305638362726,,3.4367612731525585,11730.20598158342,,2733.7655926692287,4.069305638362726,,3.4367612731525585,0.23305350280815842
44000-P149599,co2_emission_reductions,tonnes_co2e,True,True,True,29183194.0,1270000.0,,,6.103803720955957,,,22.978892913385828,,,1.361329101236972,,,22.978892913385828,,,1.361329101236972,,,
44000-P166802,co2_emission_reductions,tonnes_co2e,True,True,True,43432740.0,589935.0,0.0,542262.0,5.770804163004122,,5.734209171522779,73.62292455948537,,80.09548889651128,1.867013065145684,,1.9036080566270275,36.811462279742685,,40.04774444825564,1.5659830694817027,,1.6025780609630462,1.0879150668864865
XM-DAC-41114-PROJECT-00085815,co2_emission_reductions,tonnes_co2e,True,True,False,,71.5,0.0,24.16,1.8543060418010806,,1.3830969299490943,,,,,,,,,,,,,2.959437086092715
44000-P084874,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,600000000.0,6.51,0.0,6.49,0.8135809885681919,,0.8122446968003693,92165898.61751153,,92449922.95839754,7.964570261815452,,7.965906553583275,92165898.61751153,,92449922.95839754,7.964570261815452,,7.965906553583275,1.003081664098613
44000-P132277,co2_emission_reductions,tonnes_co2e,True,True,True,100000002.0,1799.0,,,3.2550311633455515,,,55586.43802112285,,,4.744968845340338,,,55586.43802112285,,,4.744968845340338,,,
44000-P133133,co2_emission_reductions,tonnes_co2e,True,True,True,45847032.0,5369151.0,0.0,8332712.0,6.7299056180710055,,6.920786371748581,8.538972362669629,,5.502054073151694,0.9314056079166275,,0.7405248542390523,11.385296483559506,,7.336072097535593,1.0563443445249274,,0.8654635908473525,0.6443461624498723
44000-P116410,co2_emission_reductions,tonnes_co2e,True,True,True,6307061666.0,293165000.0,,218.5,8.467112120081683,,2.3394514413064407,21.513692514454316,,28865270.782608695,1.3327149571574897,,7.460375635932732,21.513692514454316,,28865270.782608695,1.3327149571574897,,7.460375635932732,
44000-P104960,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,19211156.0,726000.0,,,5.860936620700094,,,26.46164738292011,,,1.4226168779104769,,,26.46164738292011,,,1.4226168779104769,,,
GB-GOV-1-300274,co2_emission_reductions,tonnes_co2e,True,True,False,,152511.0,,,5.183301168712413,,,,,,,,,,,,,,,
44000-P130222,co2_emission_reductions,tonnes_co2e,True,True,True,23105461.0,1833500.0,,2035000.0,6.2632809142966215,,6.308564413561239,12.601833106081266,,11.354034889434889,1.1004337236850814,,1.055150224420464,12.601833106081266,,11.354034889434889,1.1004337236850814,,1.055150224420464,0.900982800982801
XM-DAC-46004-56323-001-EI8446,co2_emission_reductions,tonnes_co2e_per_year,True,True,False,,40000.0,0.0,40000.0,4.6020599913279625,,4.6020599913279625,,,,,,,,,,,,,1.0
GB-1-201575,co2_emission_reductions,tonnes_co2e,True,True,False,,1042140.0,800000.0,,6.017926065550163,5.903089986991944,,,,,,,,,,,,,,
44000-P155824,co2_emission_reductions,tonnes_co2e,True,True,True,87600444.0,24900000.0,0.0,24900000.0,7.396199347095736,,7.396199347095736,3.518090120481928,,3.518090120481928,0.546306960285373,,0.546306960285373,3.518090120481928,,3.518090120481928,0.546306960285373,,0.546306960285373,1.0
44000-P156892,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,18902282.0,8136.5,0.0,8000.0,3.9104376287751608,,3.9030899869919438,2323.1465617894673,,2362.78525,3.3660766092701393,,3.3734242510533567,2323.1465617894673,,2362.78525,3.3660766092701393,,3.3734242510533567,1.0170625
XM-DAC-41114-PROJECT-00087660,co2_emission_reductions,tonnes_co2e,True,True,False,,500000.0,0.0,100000.0,5.698970004336019,,5.0,,,,,,,,,,,,,5.0
GB-1-204867,co2_emission_reductions,tonnes_co2e,True,True,False,,2700000.0,,,6.431363764158987,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00081872,co2_emission_reductions,tonnes_co2e,True,True,False,,952000.0,0.0,952000.0,5.978636948384475,,5.978636948384475,,,,,,,,,,,,,1.0
44000-P131084,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,40372678.0,13945.0,0.0,10678.0,4.144418518602069,,4.02848991652189,2895.136464682682,,3780.921333583068,3.461669039380163,,3.577597641460341,2895.136464682682,,3780.921333583068,3.461669039380163,,3.577597641460341,1.3059561715677093
GB-GOV-7-ICF-P0003-EcoB,co2_emission_reductions,tonnes_co2e,True,True,True,64293976.06,3600000.0,,,6.556302500767288,,,17.859437794444446,,,1.251867783409555,,,17.859437794444446,,,1.251867783409555,,,
44000-P146007,co2_emission_reductions,tonnes_co2e,True,True,True,290873223.0,3.0,,,0.47712125471966244,,,96957741.0,,,7.986582488395402,,,96957741.0,,,7.986582488395402,,,
44000-P112780,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,14478575.0,2943.0,,,3.4687902620996107,,,4919.6653075093445,,,3.6919355580425472,,,4919.6653075093445,,,3.6919355580425472,,,
44000-P066397,co2_emission_reductions,tonnes_co2e,True,True,True,25418550.0,23181.0,20000.0,40000.0,4.365132166964691,4.301029995663981,4.6020599913279625,1096.5251714766403,1270.9275,635.46375,3.0400186056514182,3.104120776952128,2.8030907812881467,1096.5251714766403,1270.9275,635.46375,3.0400186056514182,3.104120776952128,2.8030907812881467,0.579525
44000-P127775,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,77454536.0,83757.0,,,4.923021113432263,,,924.7529878099741,,,2.9660257431637373,,,308.250995936658,,,2.4889044884440747,,,
44000-P075343,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,48886405.0,25000.0,57000.0,26000.0,4.3979400086720375,4.7558748556724915,4.414973347970818,1955.4562,857.6562280701754,1880.2463461538462,3.2912480926934973,2.9333132456930433,3.274214753394717,1955.4562,857.6562280701754,1880.2463461538462,3.2912480926934973,2.9333132456930433,3.274214753394717,0.9615384615384616
44000-P133445,co2_emission_reductions,tonnes_co2e,True,True,True,91663009.0,2100000.0,,,6.3222192947339195,,,43.649051904761905,,,1.6399748148914854,,,43.649051904761905,,,1.6399748148914854,,,
GB-1-201733,co2_emission_reductions,tonnes_co2e,True,True,False,,4.5,,,0.6532125137753437,,,,,,,,,,,,,,,
44000-P115566,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,1000000000.0,1250000.0,,,6.096910013008056,,,800.0,,,2.9030899869919438,,,800.0,,,2.9030899869919438,,,
XM-DAC-46004-49450-008-GRNT0544,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,236598.66,1306.0,,,3.115943176939055,,,181.16283307810107,,,2.2580691036899077,,,181.16283307810107,,,2.2580691036899077,,,
44000-P074191,co2_emission_reductions,tonnes_co2e,True,True,True,214832821.0,2220000.0,0.0,250000.0,6.346352974450639,,5.3979400086720375,96.77154099099099,,859.331284,1.9857476568148311,,2.9341606225934322,96.77154099099099,,859.331284,1.9857476568148311,,2.9341606225934322,8.88
XM-DAC-41114-PROJECT-00100814,co2_emission_reductions,tonnes_co2e,True,True,False,,248230.0,7832.0,16251.0,5.39485426728004,3.8938726787950815,4.2108800903068655,,,,,,,,,,,,,15.274752322933974
44000-P149872,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,46074604.0,189950.0,0.0,145000.0,5.278639297890739,,5.161368002234975,242.5617478283759,,317.75588965517244,2.3848223133611124,,2.502093609016877,242.5617478283759,,317.75588965517244,2.3848223133611124,,2.502093609016877,1.31
44000-P151086,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,53418039.0,996250.0,0.0,5027000.0,5.9983683344041685,,6.701308885228075,53.61911066499373,,10.626226178635369,1.7293196064299858,,1.0263790556060792,53.61911066499373,,10.626226178635369,1.7293196064299858,,1.0263790556060792,0.19817982892381142
44000-P112334,co2_emission_reductions,tonnes_co2e,True,True,True,82067249.0,540692.0,0.0,356700.0,5.732949943865327,,5.552303109338354,151.78188136684102,,230.0735884496776,2.181219931690926,,2.3618667662178985,151.78188136684102,,230.0735884496776,2.181219931690926,,2.3618667662178985,1.5158172133445473
44000-P101578,co2_emission_reductions,tonnes_co2e,True,True,True,6336463.0,23565462.0,0.0,23000000.0,7.372275958506171,,7.361727836017593,0.2688877052357386,,0.27549839130434783,-0.5704290552342934,,-0.5598809327457155,0.2688877052357386,,0.27549839130434783,-0.5704290552342934,,-0.5598809327457155,1.0245853043478261
44000-P153420,co2_emission_reductions,tonnes_co2e,True,True,True,107463306.0,7.94,12.9,,0.8998205024270962,1.110589710299249,,13534421.410579344,8330488.837209302,,7.131439694641907,6.920670486769755,,13534421.410579344,8330488.837209302,,7.131439694641907,6.920670486769755,,
44000-P127035,co2_emission_reductions,tonnes_co2e_per_year,True,True,True,99999999.0,189946.0,165127.0,165000.0,5.2786301523460235,5.2178180907812735,5.217483944213907,526.4654112221368,605.5944757671368,606.0606,2.721369843311032,2.782181904875782,2.782516051443149,526.4654112221368,605.5944757671368,606.0606,2.721369843311032,2.782181904875782,2.782516051443149,1.1511878787878789
GB-1-200762,co2_emission_reductions,tonnes_co2e,True,True,False,,1450000.0,,,6.161368002234975,,,,,,,,,,,,,,,
